주키 값,대표제목,대체제목,작성자,편찬자,발신자,주제,자료유형,식별자,발행자,발행일,생성일,갱신일,원자료 발행일,원자료 생성일,사건 발생일,초록,목차정보,파일형식,부분자료,의존자료,단위,파일경로,메타데이터센터명
"COMMT00308","전단(傳單) : ""호남지구 주민여러분에게 고함""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00308","","20041018","20041110","20040908","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0308.jpg","WMK"
"COMMT00309","전단(傳單) : ""국군과 UN군 총공격 개시""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00309","","20041018","20041110","20040915","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0309.jpg","WMK"
"COMMT00310","전단(傳單) : ""이승만 대통령 각하께서는""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00310","","20041018","20041110","","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0310.jpg","WMK"
"COMMT00311","전단(傳單) : ""인민군에게 告함""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00311","","20041018","20041110","","","20041019","","","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0311.jpg","WMK"
"COMMT00312","전단(傳單) : ""선량한 인민군은 속히 투항하라""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00312","","20041018","20041110","","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0312.jpg","WMK"
"COMMT00313","전단(傳單) : ""일선 장병은 기뻐하라""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00313","","20041018","20041110","","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0313.jpg","WMK"
"COMMT00314","폭뢰 MK 9","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00314","","20041018","20041110","20041004","","20041019","","● 영문 : Mark 9 Depth Fuze
● 시대 : 현대
● 유형 : 폭뢰
● 제원 : 길이 71.12cm, 지름 45.72cm, 무게 203.85kg, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제2권, http://www.de220.com/Armament/Depth%20Charges/DepthCharges.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0314.jpg","WMK"
"COMMT00315","7.2인치 헤지호크 H/H MK2","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00315","","20041018","20041110","20041004","","20041019","","● 영문 : Hedgehog H/H Mk2 Depth Fuze
● 시대 : 현대
● 유형 : 폭뢰
● 제원 : 전체 길이 945mm, 지름 405mm, 무게 29.44kg, 제작국 미국, 영국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0315.jpg","WMK"
"COMMT00316","어뢰 MK 44","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00316","","20041018","20041110","","","20041019","","● 영문 : MK44 Torpedo
● 시대 : 현대
● 유형 : 어뢰
● 제원 : 전체 길이 324mm, 지름 105mm, 무게 18.45kg, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0316.jpg","WMK"
"COMMT00317","계류기뢰 MK 16","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00317","","20041018","20041110","20041004","","20041019","","● 영문 : Moored Mine Mk16
● 시대 : 현대
● 유형 : 기뢰
● 제원 : 길이 225cm, 지름 840mm, 무게 657kg, 제작국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0317.jpg","WMK"
"COMMT00318","감응기뢰 K702-D","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00318","","20041018","20041110","20041004","","20041019","","● 영문 : Induction Mine K702-D
● 시대 : 현대
● 유형 : 기뢰
● 제원 : 길이 162cm, 지름 480mm, 무게 539kg, 제작국 대한민국
● 재질 : 금속
● 참고문헌 : 2002년 한국군 장비 연감","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0318.jpg","WMK"
"COMMT00319","북한군 수첩","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00319","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 수첩
● 제원 : 가로 길이 210mm, 세로 길이 130mm, 두께 12mm, 쪽수 25면(겉표지 포함), 제작국 북한
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제2권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0319.jpg","WMK"
"COMMT00320","학도유격부대원 일기","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00320","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 필기구
● 제원 : 가로 길이 200mm, 세로 길이 250mm, 두께 15mm, 쪽수 25면(겉표지 포함), 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0320.jpg","WMK"
"COMMT00321","졸업증서 유격군사관학교","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00321","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 증서
● 제원 : 가로 길이 400mm, 세로 길이 320mm, 두께 0.5mm, 제작국 미국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0321.jpg","WMK"
"COMMT00322","유격군 신분증명서","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00322","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 증명서
● 제원 : 가로 길이 120mm, 세로 길이 50mm, 제작국 미국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0322.jpg","WMK"
"COMMT00323","한강 도강증(漢江 渡江證)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00323","","20041018","20041110","20041004","","20041019","","● 한문 : 漢江 渡江證
● 시대 : 현대
● 유형 : 증명서
● 제원 : 가로 길이 180mm, 세로 길이 270mm, 제작국 미국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0323.jpg","WMK"
"COMMT00324","제대증서(除隊證書)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00324","","20041018","20041110","20041004","","20041019","","● 한문 : 除隊證書
● 시대 : 현대
● 유형 : 증명서
● 제원 : 가로 길이 380mm, 세로 길이 320mm, 제작국 미국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0324.jpg","WMK"
"COMMT00325","유격부대장인 D-11","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00325","","20041018","20041110","20041004","","20041019","","● 한문 : 遊擊部隊長印
● 시대 : 현대
● 유형 : 인장
● 제원 : 가로 길이 32mm, 세로 길이 32mm, 높이 60mm, 제작국 대한민국
● 재질 : 목재
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0325.jpg","WMK"
"COMMT00326","유격부대장 계인 D-11","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00326","","20041018","20041110","20041004","","20041019","","● 한문 : 遊擊部隊長係印
● 시대 : 현대
● 유형 : 인장
● 제원 : 길이 80mm, 너비 9mm, 두께 18mm, 제작국 대한민국
● 재질 : 목재
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0326.jpg","WMK"
"COMMT00327","전단(傳單) : ""친애하는 동포여러분에게 告함""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00327","","20041018","20041110","","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0327.jpg","WMK"
"COMMT00328","구경 9밀리 권총 FN 브라우닝","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00328","","20041018","20041110","","","20041019","","","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0328.jpg","WMK"
"COMMT00329","구경 8.12밀리 권총 나간트","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00329","","20041018","20041110","","","20041019","","","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0329.jpg","WMK"
"COMMT00330","백마고지 작전투명도","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00330","","20041018","20041110","20041004","","20041019","","● 한문 : 白馬高地 作戰透明圖
● 시대 : 현대
● 유형 : 지도
● 제원 : 가로 길이 187mm, 세로 길이 260mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제4권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0330.jpg","WMK"
"COMMT00331","전단(傳單) : ""선량한 인민군들이여""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00331","","20041018","20041110","20041004","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0331.jpg","WMK"
"COMMT00332","전단(傳單) : ""호남지구 동포여""","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00332","","20041018","20041110","20041004","","20041019","","● 영문 : Leaflet
● 시대 : 현대
● 유형 : 전단
● 제원 : 가로 길이 126~278mm, 세로 길이 123~200mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국 전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0332.jpg","WMK"
"COMMT00333","용매도작전투명도(龍媒島作戰地圖)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00333","","20041018","20041110","20041004","","20041019","","● 영문 : 용매도 작전투명도
● 시대 : 현대
● 유형 : 지도
● 제원 : 가로 길이 598mm, 세로 길이 456mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제4권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0333.jpg","WMK"
"COMMT00334","진중일기(육군8사단10연대이태영)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00334","","20041018","20041110","20041004","","20041019","","● 한문 : 陣中日記
● 시대 : 현대
● 유형 : 필기구
● 제원 : 가로 길이 300mm, 세로 길이 200mm, 두께 5mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제4권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0334.jpg","WMK"
"COMMT00335","이승만이 아이크에게 보낸 대통령 편지(영문4매)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00335","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 편지
● 제원 : 가로 길이 190mm, 세로 길이 270mm, 쪽수 4면, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제5권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0335.jpg","WMK"
"COMMT00336","휴전협정서 제1권 본문","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00336","","20041018","20041110","","","20041019","","● 영문 : Agreement between the Commander-in-Chief, United Nations Command, on the one hand, and the Supreme Commander of the Korean People's Army and the Commander of the Chinese People's volunteers, on the other hand, concerning a military armistice in Korea
● 시대 : 현대
● 유형 : 협정문서
● 제원 : 가로 길이 230mm, 세로 길이 357mm, 쪽수 5쪽
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제5권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0336.jpg","WMK"
"COMMT00337","율리-평양지구 전투상보(栗里平壤地區戰鬪詳報)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00337","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 문서
● 제원 : 가로 길이 350mm, 세로 길이 250mm, 쪽수 4쪽, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0337.jpg","WMK"
"COMMT00338","함흥지구 전투상보","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00338","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 문서
● 제원 : 가로 길이 176mm, 세로 길이 264mm, 쪽수 3쪽, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0338.jpg","WMK"
"COMMT00339","원산지구 전투상보(元山地區戰鬪詳報)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00339","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 문서
● 제원 : 가로 길이 175mm, 세로 길이 250mm, 쪽수 5쪽, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0339.jpg","WMK"
"COMMT00340","육본훈령 60호(陸本訓令第60號)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00340","","20041018","20041110","20041004","","20041019","","● 한문 : 陸軍本部訓令 第六十號
● 시대 : 현대
● 유형 : 문서
● 제원 : 가로 길이 175mm, 세로 길이 250mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0340.jpg","WMK"
"COMMT00341","육본훈령 87호(陸本訓令第87號)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00341","","20041018","20041110","20041004","","20041019","","● 한문 : 陸軍本部訓令 第八十七號
● 시대 : 현대
● 유형 : 문서
● 제원 : 가로 길이 175mm. 세로 길이 250mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0341.jpg","WMK"
"COMMT00342","육본훈령 90호(陸本訓令第90號)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00342","","20041018","20041110","20041004","","20041019","","● 한문 : 陸軍本部訓令 第九十號
● 시대 : 현대
● 유형 : 문서
● 제원 : 가로 길이 175mm, 세로 길이 250mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0342.jpg","WMK"
"COMMT00343","제대증(除隊證)","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00343","","20041018","20041110","20041004","","20041019","","● 한문 : 除隊證
● 시대 : 현대
● 유형 : 증명서
● 제원 : 가로 길이 190mm, 세로 길이 275mm, 제작국 대한민국
● 재질 : 종이
● 참고문헌 : 한국전쟁사 제1권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0343.jpg","WMK"
